JobNumber,StandName,CruiseLine,PointID,TreeNumber,SpeciesCode,DBH,LevelCode,ProductCodes,TopDiameter,Height,Height_Merch,Height_LCB,Height_DBH,Height_BadTop,Repetitions,LegacyTree,TreeAzimuth,TreeDistance,TreeNotes,LTSMissing_Top,LTSMissing_Mid,LTSMissing_Bot,SnagSoundnessCode,DecompCode,MooseBarkStripping,CoreRingsEstimated,CoreRingsRecent,CoreRingsTotal,Cut,Vigor,Form,TotalAge,VolumeCF,VolumeBF,BasalArea,TreesPerAcre,VBAR,VBAR_BF,LCR,TreeUsr_1,TreeUsr_2,TreeUsr_3,TreeUsr_4
506,06 Densely Stocked Mature Mixedwood,,2122,5,BF,10,U,522,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2122,6,HM,18,U,55555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2122,7,HM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2122,8,YB,7,U,55,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2122,9,YB,15,U,5555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2122,10,YB,8,U,55,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2122,11,YB,6,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2122,12,YB,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2201,1,BF,5,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2201,2,BF,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2201,3,BF,2,A,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2201,4,YB,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2201,5,BF,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2201,6,BF,7,A,666,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2201,7,HM,10,U,5555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2201,8,HM,9,U,5555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2201,9,BF,8,A,222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2202,1,RM,12,U,55555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2202,2,RM,8,U,55,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2202,3,RM,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2202,4,RM,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2202,5,RM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2202,6,RM,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2202,7,RM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2202,8,RM,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2202,9,RM,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2202,10,RM,10,U,55555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2203,1,YB,22,U,7555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2203,2,BF,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2203,3,WB,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2203,4,YB,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2204,1,WB,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2204,2,WB,4,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2204,3,YB,14,U,77,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2204,4,WB,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2204,5,WB,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2204,6,WB,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2205,1,BA,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2205,2,BF,7,U,55,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2205,3,BF,9,U,2225,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2205,4,YB,28,U,7755555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2205,5,YB,15,U,555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2206,1,BF,4,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2206,2,YB,12,U,755555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2219,1,RM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2219,2,RM,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2219,3,YB,5,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2219,4,WB,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2219,5,SP,6,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2219,6,RM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2219,7,RM,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2219,8,RM,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2221,1,HM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2221,2,HM,12,U,3555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2221,3,HM,9,U,55,7,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2221,4,HM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2221,5,HM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2221,6,HM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2221,7,HM,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2221,8,HM,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2401,1,HM,25,U,7555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2401,2,BA,12,U,535555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2401,3,HM,11,U,5555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2401,4,HM,14,U,5555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2401,5,HM,14,U,5555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2401,6,YB,10,U,44555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2402,1,OH,13,U,5555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2402,2,RM,11,U,555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2402,3,HM,25,U,5555555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2402,4,HM,15,A,255555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2402,5,HM,14,U,53555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2402,6,HM,19,U,255555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2407,1,HM,7,A,66,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2407,2,HM,10,U,55555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,1,BE,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,2,YB,10,A,6555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,3,HM,16,U,555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,4,YB,12,U,5655,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,5,HM,12,U,555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,6,HM,6,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,7,HM,7,U,5,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,8,YB,14,U,552555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,9,YB,8,U,555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,10,HM,3,A,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2413,11,HM,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2414,1,RM,18,U,5555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2414,2,HM,11,U,555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2414,3,HM,18,U,55555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2414,4,HM,15,A,255555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2414,5,YB,24,U,75,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2415,1,RM,17,U,555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2415,2,YB,7,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2415,3,HM,9,U,5555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2416,1,HM,7,U,555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2416,2,HM,10,U,5555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2416,3,YB,10,U,55,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2416,4,YB,5,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2416,5,HM,18,A,255555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2416,6,HM,14,U,55555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2416,7,YB,14,U,5555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2416,8,HM,14,A,25555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2416,9,HM,7,A,6666,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2422,1,HM,15,U,555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2422,2,YB,19,A,525555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2422,3,YB,5,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2422,4,SP,11,U,222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2422,5,YB,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,1,HM,14,U,555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,2,BF,8,U,555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,3,HM,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,4,HM,14,U,525555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,5,HM,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,6,BF,7,U,55,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,7,HM,7,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,8,YB,11,U,5555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,9,YB,6,A,6555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,10,SP,8,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,11,YB,5,A,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2502,12,RM,9,U,5555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,1,SP,13,A,222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,2,WB,12,U,5555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,3,BF,5,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,4,SP,8,A,2222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,5,SP,10,U,2255,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,6,SP,13,U,222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,7,SP,18,U,2222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,8,BF,11,U,222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,9,SP,6,U,555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,10,WB,13,U,555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,11,WB,2,U,,2,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,12,SP,14,A,22222222,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,13,BF,6,U,555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,14,BF,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,15,YB,8,U,5555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2504,16,SP,7,U,555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,1,HM,8,A,6555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,2,HM,4,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,3,HM,11,A,265555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,4,HM,14,U,225555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,5,HM,10,A,65555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,6,HM,10,A,65555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,7,HM,13,U,333555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,8,HM,13,A,325555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,9,HM,5,U,,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,10,HM,8,A,5655,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2505,11,HM,8,U,55555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2508,1,HM,16,U,555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2508,2,HM,12,U,55555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2508,3,HM,7,U,55,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2508,4,HM,22,U,555555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2508,5,HM,14,U,255555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2508,6,HM,8,A,6655,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2508,7,HM,19,U,525555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2508,8,HM,14,U,555555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2509,1,HM,10,U,55555,4,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2509,2,HM,12,U,555555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2509,3,RM,9,A,6555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2509,4,RM,14,U,5555,5,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2509,5,YB,14,U,5555,6,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
506,06 Densely Stocked Mature Mixedwood,,2509,6,OH,3,U,,3,,,,,,1,FALSE,,,,,,,,,,FALSE,,,FALSE,,,,,,,,,,,,,,
